Series Name,Series Code,Country Name,Country Code,Year,Year Code,Value
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Marshall Islands,MHL,2011,YR2011,3.7
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Marshall Islands,MHL,2012,YR2012,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Marshall Islands,MHL,2013,YR2013,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Micronesia Fed. Sts.,FSM,2009,YR2009,6.273
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Micronesia Fed. Sts.,FSM,2010,YR2010,6.25
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Micronesia Fed. Sts.,FSM,2011,YR2011,6.227
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Micronesia Fed. Sts.,FSM,2012,YR2012,6.204
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Micronesia Fed. Sts.,FSM,2013,YR2013,6.182
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Mongolia,MNG,2009,YR2009,6.613
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Mongolia,MNG,2010,YR2010,6.485
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Mongolia,MNG,2011,YR2011,6.36
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Mongolia,MNG,2012,YR2012,6.251
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Mongolia,MNG,2013,YR2013,6.168
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Myanmar,MMR,2009,YR2009,8.429
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Myanmar,MMR,2010,YR2010,8.366
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Myanmar,MMR,2011,YR2011,8.313
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Myanmar,MMR,2012,YR2012,8.275
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Myanmar,MMR,2013,YR2013,8.253
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Caledonia,NCL,2009,YR2009,4.8
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Caledonia,NCL,2010,YR2010,4.8
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Caledonia,NCL,2011,YR2011,5.2
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Caledonia,NCL,2012,YR2012,5.1
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Caledonia,NCL,2013,YR2013,5.1
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Zealand,NZL,2009,YR2009,6.71
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Zealand,NZL,2010,YR2010,6.51
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Zealand,NZL,2011,YR2011,6.83
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Zealand,NZL,2012,YR2012,6.79
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,New Zealand,NZL,2013,YR2013,6.61
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,2009,YR2009,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,2010,YR2010,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,2011,YR2011,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,2012,YR2012,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Northern Mariana Islands,MNP,2013,YR2013,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Palau,PLW,2009,YR2009,8.5
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Palau,PLW,2010,YR2010,8.1
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Palau,PLW,2011,YR2011,8.3
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Palau,PLW,2012,YR2012,7.8
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Palau,PLW,2013,YR2013,11
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Papua New Guinea,PNG,2009,YR2009,7.839
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Papua New Guinea,PNG,2010,YR2010,7.785
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Papua New Guinea,PNG,2011,YR2011,7.748
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Papua New Guinea,PNG,2012,YR2012,7.721
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Papua New Guinea,PNG,2013,YR2013,7.697
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Philippines,PHL,2009,YR2009,6.3
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Philippines,PHL,2010,YR2010,6.402
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Philippines,PHL,2011,YR2011,6.506
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Philippines,PHL,2012,YR2012,6.6
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Philippines,PHL,2013,YR2013,6.678
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Samoa,WSM,2009,YR2009,5.64
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Samoa,WSM,2010,YR2010,5.581
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Samoa,WSM,2011,YR2011,5.521
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Samoa,WSM,2012,YR2012,5.463
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Samoa,WSM,2013,YR2013,5.411
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Singapore,SGP,2009,YR2009,4.3
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Singapore,SGP,2010,YR2010,4.4
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Singapore,SGP,2011,YR2011,4.5
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Singapore,SGP,2012,YR2012,4.5
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Singapore,SGP,2013,YR2013,4.6
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Solomon Islands,SLB,2009,YR2009,6.175
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Solomon Islands,SLB,2010,YR2010,6.089
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Solomon Islands,SLB,2011,YR2011,6.005
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Solomon Islands,SLB,2012,YR2012,5.925
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Solomon Islands,SLB,2013,YR2013,5.848
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Thailand,THA,2009,YR2009,7.303
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Thailand,THA,2010,YR2010,7.405
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Thailand,THA,2011,YR2011,7.522
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Thailand,THA,2012,YR2012,7.647
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Thailand,THA,2013,YR2013,7.774
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Timor-Leste,TMP,2009,YR2009,6.498
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Timor-Leste,TMP,2010,YR2010,6.288
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Timor-Leste,TMP,2011,YR2011,6.085
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Timor-Leste,TMP,2012,YR2012,5.894
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Timor-Leste,TMP,2013,YR2013,5.721
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tonga,TON,2009,YR2009,6.168
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tonga,TON,2010,YR2010,6.141
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tonga,TON,2011,YR2011,6.111
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tonga,TON,2012,YR2012,6.08
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tonga,TON,2013,YR2013,6.048
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tuvalu,TUV,2009,YR2009,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tuvalu,TUV,2010,YR2010,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tuvalu,TUV,2011,YR2011,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tuvalu,TUV,2012,YR2012,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Tuvalu,TUV,2013,YR2013,..
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vanuatu,VUT,2009,YR2009,4.932
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vanuatu,VUT,2010,YR2010,4.872
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vanuatu,VUT,2011,YR2011,4.826
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vanuatu,VUT,2012,YR2012,4.789
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vanuatu,VUT,2013,YR2013,4.761
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vietnam,VNM,2009,YR2009,5.576
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vietnam,VNM,2010,YR2010,5.61
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vietnam,VNM,2011,YR2011,5.643
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vietnam,VNM,2012,YR2012,5.676
Death rate crude (per 1000 people),SP.DYN.CDRT.IN,Vietnam,VNM,2013,YR2013,5.711
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,American Samoa,ASM,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,American Samoa,ASM,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,American Samoa,ASM,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,American Samoa,ASM,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,American Samoa,ASM,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Australia,AUS,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Australia,AUS,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Australia,AUS,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Australia,AUS,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Australia,AUS,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Brunei Darussalam,BRN,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Brunei Darussalam,BRN,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Brunei Darussalam,BRN,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Brunei Darussalam,BRN,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Brunei Darussalam,BRN,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Cambodia,KHM,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Cambodia,KHM,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Cambodia,KHM,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Cambodia,KHM,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Cambodia,KHM,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,China,CHN,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,China,CHN,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,China,CHN,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,China,CHN,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,China,CHN,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fiji,FJI,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fiji,FJI,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fiji,FJI,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fiji,FJI,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Fiji,FJI,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,French Polynesia,PYF,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,French Polynesia,PYF,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,French Polynesia,PYF,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,French Polynesia,PYF,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,French Polynesia,PYF,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Guam,GUM,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Guam,GUM,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Guam,GUM,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Guam,GUM,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Guam,GUM,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Hong Kong SAR China,HKG,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Hong Kong SAR China,HKG,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Hong Kong SAR China,HKG,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Hong Kong SAR China,HKG,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Hong Kong SAR China,HKG,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Indonesia,IDN,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Indonesia,IDN,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Indonesia,IDN,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Indonesia,IDN,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Indonesia,IDN,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Japan,JPN,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Japan,JPN,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Japan,JPN,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Japan,JPN,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Japan,JPN,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Kiribati,KIR,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Kiribati,KIR,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Kiribati,KIR,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Kiribati,KIR,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Kiribati,KIR,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Dem. Rep.,PRK,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Dem. Rep.,PRK,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Dem. Rep.,PRK,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Dem. Rep.,PRK,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Dem. Rep.,PRK,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Rep.,KOR,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Rep.,KOR,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Rep.,KOR,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Rep.,KOR,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Korea Rep.,KOR,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lao PDR,LAO,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lao PDR,LAO,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lao PDR,LAO,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lao PDR,LAO,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Lao PDR,LAO,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Macao SAR China,MAC,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Macao SAR China,MAC,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Macao SAR China,MAC,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Macao SAR China,MAC,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Macao SAR China,MAC,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Malaysia,MYS,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Malaysia,MYS,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Malaysia,MYS,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Malaysia,MYS,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Malaysia,MYS,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Marshall Islands,MHL,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Marshall Islands,MHL,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Marshall Islands,MHL,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Marshall Islands,MHL,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Marshall Islands,MHL,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Micronesia Fed. Sts.,FSM,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Micronesia Fed. Sts.,FSM,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Micronesia Fed. Sts.,FSM,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Micronesia Fed. Sts.,FSM,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Micronesia Fed. Sts.,FSM,2013,YR2013,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Mongolia,MNG,2009,YR2009,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Mongolia,MNG,2010,YR2010,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Mongolia,MNG,2011,YR2011,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Mongolia,MNG,2012,YR2012,..
Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,Mongolia,MNG,2013,YR2013,..
